nome,endereco,telefone,whatsapp,instagram,email,categoria,subnicho,tem_site,url_site,avaliacao,num_avaliacoes,cidade,bairro,link_maps,place_id
Solucionática Eletrônica e informática,"Av. Dr. Mario Guimarães, 214 / 216 - Centro, Nova Iguaçu - RJ, 26255-230",21) 2667-5391,,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,4.6,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Solucion%C3%A1tica+Eletr%C3%B4nica+e+inform%C3%A1tica/@-22.7344371,-43.5184642,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x9967060304827d:0xcb10837b131cef99!8m2!3d-22.7601471!4d-43.4543905!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjJjM0ZYV0VwUkVBReABAPoBBAgAEA8!16s%2Fg%2F11b77pzw_n?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967060304827d:0xcb10837b131cef99
KING MANUTENÇÃO NOVA IGUAÇU,"Av. Gov. Roberto Silveira, 447 - Stand 63 - Chacrinha, Nova Iguaçu - RJ, 26210-210",21) 96698-6984,21) 96698-6984,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,5.0,,"Nova Iguaçu, RJ",Chacrinha,"https://www.google.com/maps/place/KING+MANUTEN%C3%87%C3%83O+NOVA+IGUA%C3%87U/@-22.7344371,-43.5184642,13z/data=!4m10!1m2!2m1!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x9967ca94d798ff:0x8b400c9a27ae252!8m2!3d-22.7541617!4d-43.4550949!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFvZEdGWE9VdGpiVXBtVkVkRmVFNHhjREJhTVd4c1ZFYzFjbGxZWXhBQuABAPoBBAgiEEY!16s%2Fg%2F11wfr60tn5?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967ca94d798ff:0x8b400c9a27ae252
Dream Informatica Nova Iguaçu,"Av. Nilo Peçanha, 516 - Centro, Nova Iguaçu - RJ, 26210-012",21) 99026-7634,21) 99026-7634,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,https://wa.me/c/5521990267634,4.6,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Dream+Informatica+Nova+Igua%C3%A7u/@-22.7344371,-43.5184642,13z/data=!4m10!1m2!2m1!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x99678f063cec87:0xcd0e66ba9248b71d!8m2!3d-22.7568501!4d-43.4467767!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjBOM1JpWkV0UkVBReABAPoBBAg9EDQ!16s%2Fg%2F11px3xf432?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99678f063cec87:0xcd0e66ba9248b71d
Notebook Hall Informática,"Avenida Governador Roberto Silveira, 495 - Stand: 12/13 - Centro, Nova Iguaçu - RJ, 26285-060",21) 2667-8808,,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,https://www.facebook.com/Notebook-Hall-1450960391789262/,3.5,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Notebook+Hall+Inform%C3%A1tica/@-22.7344371,-43.5184642,13z/data=!4m10!1m2!2m1!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x9962d0d6656f0d:0x6ba2b7ed1e02eb89!8m2!3d-22.7539545!4d-43.4549613!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUm9jM0JZZDBkbkVBReABAPoBBAgAED8!16s%2Fg%2F1pzx3z6sn?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9962d0d6656f0d:0x6ba2b7ed1e02eb89
VPN Informática,"R. Comendador Soares, 75 - Loja - Centro, Nova Iguaçu - RJ, 26255-350",21) 3742-3058,,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,https://vpninformatica.com.br/,4.9,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/VPN+Inform%C3%A1tica/@-22.7344371,-43.5184642,13z/data=!4m10!1m2!2m1!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996706b9f2007d:0xae3822794ee2b7d3!8m2!3d-22.7594806!4d-43.4554756!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnFiVFpITjIxUlJSQULgAQD6AQQIdxA7!16s%2Fg%2F11c31xzqq5?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996706b9f2007d:0xae3822794ee2b7d3
Aqui Tem Informática - Centro de Nova Iguaçu / RJ,"R. Otávio Tarquino, 597 - Loja 139 - Centro, Nova Iguaçu - RJ, 26215-341",21) 3851-0998,,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,https://www.aquiteminformatica.com.br/,4.7,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Aqui+Tem+Inform%C3%A1tica+-+Centro+de+Nova+Igua%C3%A7u+%2F+RJ/@-22.7344371,-43.5184642,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x9967aa5516bf8b:0xd8442d213d9d0983!8m2!3d-22.7557828!4d-43.4477222!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVvTVUwd1ozbFdSemg1WkRGQ2MyVkdUbTVOVkdNMVlrZGtjRkpXUlJBQuABAPoBBAhJEBA!16s%2Fg%2F11tfwmwsll?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967aa5516bf8b:0xd8442d213d9d0983
Tecman Informática,"Rua Luiz Sobral.º 1307 - Rancho Novo, Nova Iguaçu - RJ, 26013-736",21) 98264-3759,21) 98264-3759,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,4.8,,"Nova Iguaçu, RJ",Rancho Novo,"https://www.google.com/maps/place/Tecman+Inform%C3%A1tica/@-22.7344371,-43.5184642,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x99664c1dada44b:0x1ad65c0f8d6c0ea2!8m2!3d-22.7478061!4d-43.440297!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUm9YMlpMTjFsUkVBReABAPoBBAgAEBE!16s%2Fg%2F11f4klqvlw?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99664c1dada44b:0x1ad65c0f8d6c0ea2
Cpu Tech - Conserto e manutenção de Notebooks/Vídeo Games Xbox 360 - Xbox One / PS3 - PS4 - Controles.,"R. Lucília, N° 440 - Jardim Canaa, Nova Iguaçu - RJ, 26263-210",21) 93500-7913,21) 93500-7913,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,4.9,,"Nova Iguaçu, RJ",Jardim Canaa,"https://www.google.com/maps/place/Cpu+Tech+-+Conserto+e+manuten%C3%A7%C3%A3o+de+Notebooks%2FV%C3%ADdeo+Games+Xbox+360+-+Xbox+One+%2F+PS3+-+PS4+-+Controles./@-22.7344371,-43.5184642,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x9967c388088d83:0xd0c28291260868af!8m2!3d-22.7502762!4d-43.4796144!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkVNM0J1YjBSQkVBReABAPoBBAguEA8!16s%2Fg%2F11jb4k7bc4?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967c388088d83:0xd0c28291260868af
Assistência técnica computador | Nova Iguaçu,"R. Dr. Osvaldo Gouvêia, 192 - Jardim Canaan, Nova Iguaçu - RJ, 26263-300",21) 98223-6466,21) 98223-6466,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,http://www.newhelpinformatica.com.br/,5.0,,"Nova Iguaçu, RJ",Jardim Canaan,"https://www.google.com/maps/place/Assist%C3%AAncia+t%C3%A9cnica+computador+%7C+Nova+Igua%C3%A7u/@-22.7344371,-43.5184642,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x99677c34cd4f4b:0x1b94bae90d61d1a9!8m2!3d-22.7526311!4d-43.4814246!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEaY29tcHV0ZXJfbmV0d29ya2luZ19jZW50ZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVTjNPVjl4WWtsbkVBReABAPoBBAhCEA0!16s%2Fg%2F1jgm35dl5?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99677c34cd4f4b:0x1b94bae90d61d1a9
Loja Monotech,"R. Manoel Ferreira Campar, 471 - Vila Camari, Nova Iguaçu - RJ, 26021-060",21) 98369-8245,21) 98369-8245,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,5.0,,"Nova Iguaçu, RJ",Vila Camari,"https://www.google.com/maps/place/Loja+Monotech/@-22.7344371,-43.5184642,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x99672619370fb1:0x581bee97e7476d22!8m2!3d-22.7377129!4d-43.448669!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTndhMUEzWldGUkVBReABAPoBBAhpEBA!16s%2Fg%2F11v5x6ksml?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99672619370fb1:0x581bee97e7476d22
TECM TECNOLOGIA Conserto de Impressora,"R. João Venâncio de Figueiredo, 1.147B - LJ. D - Posse, Nova Iguaçu - RJ, 26020-001",21) 98929-9770,21) 98929-9770,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,http://tecm.com.br/,5.0,,"Nova Iguaçu, RJ",Posse,"https://www.google.com/maps/place/TECM+TECNOLOGIA+Conserto+de+Impressora/@-22.7344371,-43.5184642,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x99673dd80d8031:0x7638b86b1f5a1ffd!8m2!3d-22.7310568!4d-43.4505934!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEdY29tcHV0ZXJfc3VwcG9ydF9hbmRfc2VydmljZXOaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVzZDA5VlpFSldiRTVFVFdwTk1FMUZNVFJqTVVZMFpETm9WbE15WXhBQuABAPoBBAhwEDI!16s%2Fg%2F11ydhys375?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99673dd80d8031:0x7638b86b1f5a1ffd
"LD INFO COMPUTADOR, NOTEBOOK E CELULAR","R. Cel. Monteiros de Barros, 954 - Austin, Nova Iguaçu - RJ, 26087-185",21) 96401-7453,21) 96401-7453,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,http://ld-info.ueniweb.com/,4.9,,"Nova Iguaçu, RJ",Austin,"https://www.google.com/maps/place/LD+INFO+COMPUTADOR,+NOTEBOOK+E+CELULAR/@-22.7141599,-43.60051,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x995d1e6a6bae35:0xa1f7de32d4efa77d!8m2!3d-22.7141599!4d-43.5284122!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRzZDAxdWJEWlVSbFpTVkd4V1NHUXlUbkZrUlU1RlRrWkNTRmt4UlJBQuABAPoBBAguEAw!16s%2Fg%2F11tn8672l8?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x995d1e6a6bae35:0xa1f7de32d4efa77d
informatize informática filial 2,"Av. Abílio Augusto Távora, 594 - 1Nova - Iguaçu, Nova Iguaçu - RJ, 26255-270",21) 99236-5670,https://api.whatsapp.com/send?phone=5521992365670,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,https://informatizeinformatica.meusg.com.br/,5.0,,"Nova Iguaçu, RJ",Iguaçu,"https://www.google.com/maps/place/informatize+inform%C3%A1tica+filial+2/@-22.7610716,-43.5322352,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x9967f411b14e45:0x905b3ad7981cc4f6!8m2!3d-22.7610716!4d-43.4601374!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVXVFU1ck9WbE9NamxVVVdwSk1sZHFiR2hXYW14MVkwWlJNVk5IWXhBQuABAPoBBAgZEBA!16s%2Fg%2F11rg703_mq?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967f411b14e45:0x905b3ad7981cc4f6
Info Austin Soluções Tecnológicas,"UPA de Austin - R. Cel. Monteiros de Barros, 776b - Próximo a - Austin, Nova Iguaçu - RJ, 26087-150",21) 98324-8606,21) 98324-8606,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,http://www.infoaustin.com.br/,4.8,,"Nova Iguaçu, RJ",Austin,"https://www.google.com/maps/place/Info+Austin+Solu%C3%A7%C3%B5es+Tecnol%C3%B3gicas/@-22.7155349,-43.5987501,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x995b806b7ea1e7:0xcb6a0bf303ff601f!8m2!3d-22.7155349!4d-43.5266523!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEWcHJpbnRlcl9yZXBhaXJfc2VydmljZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSSWJXTkRaR3BSUlJBQuABAPoBBAgAEDU!16s%2Fg%2F11f3jxphh7?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x995b806b7ea1e7:0xcb6a0bf303ff601f
MR Tech Informática,"R. Prof. Heleno Fragoso, 999 - Jardim Iguaçu, Nova Iguaçu - RJ, 26282-011",21) 3773-7577,,https://instagram.com/mrtechinformatica?utm_medium=copy_link,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,https://instagram.com/mrtechinformatica?utm_medium=copy_link,4.9,,"Nova Iguaçu, RJ",Jardim Iguaçu,"https://www.google.com/maps/place/MR+Tech+Inform%C3%A1tica/@-22.7610716,-43.5322352,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x99679770dbd6a7:0x240ee4f417ecec89!8m2!3d-22.7408231!4d-43.4669941!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEaY29tcHV0ZXJfYWNjZXNzb3JpZXNfc3RvcmXgAQA!16s%2Fg%2F11f15m8kbd?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99679770dbd6a7:0x240ee4f417ecec89
Be3informatica e Gráfica Rápida.,"R. Quinze de Novembro, 34 - Austin, Nova Iguaçu - RJ, 26086-430",21) 99416-1935,21) 99416-1935,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,http://be3informatica.loja2.com.br/,4.9,,"Nova Iguaçu, RJ",Austin,"https://www.google.com/maps/place/Be3informatica+e+Gr%C3%A1fica+R%C3%A1pida./@-22.7155349,-43.5987501,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x995ce2620868c5:0x37bdea2f29f93b0e!8m2!3d-22.7206371!4d-43.5231409!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEOY29tcHV0ZXJfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVTkJjVGN0Y1VkbkVBReABAPoBBAgAEB8!16s%2Fg%2F11bykzvqgg?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x995ce2620868c5:0x37bdea2f29f93b0e
VR INFORMÁTICA,"R. Dr. Renato, 57 - Austin, Nova Iguaçu - RJ, 26087-030",21) 96771-9581,21) 96771-9581,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,5.0,,"Nova Iguaçu, RJ",Austin,"https://www.google.com/maps/place/VR+INFORM%C3%81TICA/@-22.7194719,-43.5902975,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x995d1ea5a6201f:0xe11204bca5ee7c1c!8m2!3d-22.7194719!4d-43.5181997!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2XgAQA!16s%2Fg%2F11fzt9mltm?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x995d1ea5a6201f:0xe11204bca5ee7c1c
Rtech (Serviços e manutenção de Computadores e notebooks),"R. José Marques, 17 - Vila Nascente, Queimados - RJ, 26310-150",21) 98777-0061,21) 98777-0061,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,False,,5.0,,"Nova Iguaçu, RJ",Vila Nascente,"https://www.google.com/maps/place/Rtech+(Servi%C3%A7os+e+manuten%C3%A7%C3%A3o+de+Computadores+e+notebooks)/@-22.7194719,-43.5902975,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x995da5d159b067:0x89b9dc0d6d354325!8m2!3d-22.7223348!4d-43.5569033!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEQY29tcHV0ZXJfc2VydmljZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMUtkbEZWZERGaU0xcHNXVzA1YVUxSE9XaFpWVlpoWTJ0NGRGUkZSUkFC4AEA-gEECAAQPQ!16s%2Fg%2F11mstgnphk?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x995da5d159b067:0x89b9dc0d6d354325
InforesidencialRJ | Assistência Técnica Computadores,"Av. Dep. Almeida Franco, 136 - Jardim Olavo Bilac, Duque de Caxias - RJ, 25025-350",21) 98371-9310,21) 98371-9310,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,https://inforesidencial.com.br/,5.0,,"Nova Iguaçu, RJ",Jardim Olavo Bilac,"https://www.google.com/maps/place/InforesidencialRJ+%7C+Assist%C3%AAncia+T%C3%A9cnica+Computadores/@-22.7755162,-43.3994775,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x997b38d672b5cb:0xf00bb39e9bd6859c!8m2!3d-22.7755162!4d-43.3273797!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEXY29tcHV0ZXJfcmVwYWlyX3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjFOalo2U1dkQlJSQULgAQD6AQQIABA3!16s%2Fg%2F11l_d219g3?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997b38d672b5cb:0xf00bb39e9bd6859c
Grupo Xfone - Assistência Técnica Apple e Reparo de Notebooks,"R. Nunes Alves, 75 - Sala 203 - Centro, Duque de Caxias - RJ, 25020-085",21) 96942-6020,21) 96942-6020,,,Assistência de computadores e notebooks,Assistência de computadores e notebooks,True,http://www.grupoxfone.com.br/,4.7,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Grupo+Xfone+-+Assist%C3%AAncia+T%C3%A9cnica+Apple+e+Reparo+de+Notebooks/@-22.7755162,-43.3994775,13z/data=!4m11!1m3!2m2!1sassistencia+de+computadores+e+notebooks+em+Nova+Igua%C3%A7u,+RJ!6e6!3m6!1s0x997aeb97da3129:0xe6b445d7760292c4!8m2!3d-22.7858926!4d-43.3104678!15sCjthc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gTm92YSBJZ3Vhw6d1LCBSSlo8Ijphc3Npc3RlbmNpYSBkZSBjb21wdXRhZG9yZXMgZSBub3RlYm9va3MgZW0gbm92YSBpZ3Vhw6d1IHJqkgEUcGhvbmVfcmVwYWlyX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVDYW1Nd2JFNVJha0pvVkZSQ1dGWnNaM2hOUjJNeFRWUkdkMDB3UlJBQuABAPoBBQjNARA8!16s%2Fg%2F11fzd0h1n3?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997aeb97da3129:0xe6b445d7760292c4
