nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
"Dra. Denise Montmorency Pestana - Advogada previdenciária- INSS, Rio de Janeiro-Rj",21) 98086-0997,21) 98086-0997,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"Av. Rio Branco, 131 - 17 º andar - Centro, Rio de Janeiro - RJ, 20040-009",False,,5.0,
Fernando Bahia Advocacia | Advogado Criminalista | Rio de Janeiro | RJ,21) 3613-2290,https://api.whatsapp.com/send?l=pt_pt&phone=5521981371641,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"R. Sete de Setembro, 71 - 15º andar - Centro, Rio de Janeiro - RJ, 20050-005",True,https://www.fernandobahia.adv.br/,5.0,
Stabile & Jardim Advogados,,,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"Ed. Assembleia One - R. da Assembléia, 85 - Sala1605 - Centro, Rio de Janeiro - RJ, 20011-001",True,https://www.stabileejardim.com/,5.0,
Cataldo Advocacia e Consultoria Jurídica - Atendimento 24 Horas,21) 96612-5220,21) 96612-5220,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"Av. Rio Branco, 26 - Sobreloja - Centro, Rio de Janeiro - RJ, 20090-001",True,http://www.cataldoadvocacia.adv.br/,3.2,
Fernanda Lins Advogados,21) 97175-3245,21) 97175-3245,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 657 - sala 716 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050",True,http://www.fladvogados.com.br/,4.3,
Jairo Cândido Advogados e Associados,21) 3806-2000,,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"Av. Rio Branco, 124 - 5°e 6°andar - Centro, Rio de Janeiro - RJ, 20040-916",True,http://www.jairocandido.adv.br/,3.2,
Cavalcante Ramos Advogados,21) 2203-3250,,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"Av. Rio Branco, 39 - Centro, Rio de Janeiro - RJ, 20090-003",True,https://www.cavalcanteramos.adv.br/,3.7,
Horta & Jardim Advogados Associados,21) 2220-6141,,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"Edifício Banita - Av. Pres. Vargas, 463 - Centro, Rio de Janeiro - RJ, 20071-908",True,http://hortajardim.adv.br/,4.5,
Eduardo Damasceno Advogados,21) 96808-9340,21) 96808-9340,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"Edifício Banisbra - Tv. do Ouvidor, 21 - Sala 701 - Centro, Rio de Janeiro - RJ, 20040-040",True,https://www.ecdadvogados.com.br/,5.0,
Costa Queiroz Advogados,21) 98282-0235,21) 98282-0235,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"R. da Alfândega, 91 - 214 - Centro, Rio de Janeiro - RJ, 20070-006",True,http://costaqueirozadvogados.com.br/,4.8,
Hermes Advogados,21) 3177-3063,552131773063,https://www.instagram.com/louisecriminalista?igsh=NWE4NTNtMTJnY21w&utm_source=qr,,advogado,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"R. México, 119 - Sala 205 - Centro, Rio de Janeiro - RJ, 20031-145",True,http://www.hermesadvogados.com.br/,4.9,
KT Arquitetura Carioca - Arquitetura e Design de Interiores,21) 98808-4578,https://api.whatsapp.com/send?phone=5521988084578,https://www.instagram.com/ibrandobarbosa,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Getúlio das Neves, 16 - casa 2, sala 2 - Jardim Botânico, Rio de Janeiro - RJ, 22261-004",True,https://www.ktarquiteturacarioca.com.br/,5.0,
Sabrina Charpinel Arquitetura,21) 99639-7821,21) 99639-7821,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Getúlio das Neves, 16 - Jardim Botânico, Rio de Janeiro - RJ, 22461-210",True,http://www.sabrinacharpinel.com.br/,5.0,
Ketlein Amorim Arquitetura e Design,21) 99953-4845,21) 99953-4845,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 700 - sala 208 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,https://www.ketleinamorim.com.br/,5.0,
Escala Arquitetura RJ,21) 3496-8162,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 147 - casa 2 - Jardim Botânico, Rio de Janeiro - RJ, 22460-010",True,http://escala.arq.br/,4.4,
Azul Arquitetura e Design,21) 99487-6694,21) 99487-6694,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 642 - Jardim Botânico, Rio de Janeiro - RJ, 22460-010",False,,5.0,
Grão Arquitetura,21) 98272-1479,21) 98272-1479,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Corcovado, 58 - Jardim Botânico, Rio de Janeiro - RJ, 22460-050",True,http://www.grao.arq.br/,5.0,
Sergio Conde Caldas Arquitetura,21) 2135-8814,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 518 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://www.sergiocondecaldas.com.br/,4.9,
BernardesArquitetura,21) 2512-7743,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Corcovado, 250 - Jardim Botânico, Rio de Janeiro - RJ, 22460-050",True,http://www.bernardesarq.com.br/,4.9,
Prochnik Arquitetura,21) 2502-5111,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Visc. de Carandaí, 26 - Jardim Botânico, Rio de Janeiro - RJ, 22460-020",False,,4.8,
Fernanda Sarkis Arquitetura,21) 99688-8585,21) 99688-8585,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Getúlio das Neves, 25 - Jardim Botânico, Rio de Janeiro - RJ, 22461-210",True,https://www.fernandasarkis.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13164759066410316961,5.0,
Siqueira Azul,21) 2540-8646,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 642 - Jardim Botânico, Rio de Janeiro - RJ, 22460-010",True,http://siqueira-azul.com.br/,4.9,
HW Arquitetura & Planejamento ltda,21) 2527-7705,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Praça Jacarandás, 9 - Jardim Botânico, Rio de Janeiro - RJ, 22461-140",True,http://www.hwap.com.br/,5.0,
OBA! Arquitetura,21) 97128-8188,https://api.whatsapp.com/send?phone=5521971288188,https://www.instagram.com/ibrandobarbosa,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 657 - sala 506 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050",True,http://www.obaarquitetura.com.br/,3.2,
Francisco Hue Arquitetura,21) 2511-1013,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 568 - Sala 206 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://franciscohue.com.br/,5.0,
Hana Lerner Arquitetura,21) 98242-3962,21) 98242-3962,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Araucária, 141 - Jardim Botânico, Rio de Janeiro - RJ, 22461-160",True,https://www.hanalernerarquitetura.com/contato,5.0,
Natália Lemos Arquitetura,21) 98197-0280,21) 98197-0280,https://www.instagram.com/ibrandobarbosa,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Barão de Oliveira Castro, 9 - Jardim Botânico, Rio de Janeiro - RJ, 22460-280",True,http://www.natalialemosarquitetura.com/,5.0,
Studio Duas Arquitetura,21) 99956-1713,21) 99956-1713,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 568 - Sala 321 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,https://studioduas.com.br/,,
Mauricio Nobrega Arquitetura,21) 2540-6964,,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Gávea,"R. José Roberto Macedo Soares, 12 - Apt 202 - Gávea, Rio de Janeiro - RJ, 22470-100",True,http://www.mauricionobrega.arq.br/,5.0,
Tania Chueke,21) 98627-8429,21) 98627-8429,,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Caminhoá, 12 - Jardim Botânico, Rio de Janeiro - RJ, 22460-230",True,https://www.taniachueke.com/,5.0,
PKB Arquitetura,,,https://www.instagram.com/ibrandobarbosa,,arquiteto,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 568 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,https://pkbarquitetura.com.br/,,
Josi Ribeiro Fotografias,21) 98334-2657,21) 98334-2657,,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 413 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://josiribeirofotografias.com.br/,5.0,
Camila Neves Fotografia,21) 98751-7991,21) 98751-7991,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 568 - sala 214 - Jardim Botânico, Rio de Janeiro - RJ, 22461-120",True,http://www.camilaneves.com.br/,5.0,
Dueto Fotografia,21) 99619-2337,21) 99619-2337,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, 612 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",True,https://duetofotografia.com.br/,5.0,
Dani Justus Fotografia,21) 96830-0691,21) 96830-0691,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 53 - casa 1- sala 201 - Jardim Botânico, Rio de Janeiro - RJ, 22460-010",True,https://www.danijustus.com.br/,5.0,
Roberto Rangel Fotografia,21) 98894-8141,21) 98894-8141,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Alberto Ribeiro, 35 - fundos - Jardim Botânico, Rio de Janeiro - RJ, 22460-250",True,http://www.rrangel.com.br/,5.0,
Leoni Fotografia,21) 99191-0301,https://api.whatsapp.com/send?1=pt_BR&phone=5521991910301,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Bento Ribeiro,"R. Adalgisa Aleixo, 509 - Bento Ribeiro, Rio de Janeiro - RJ, 21340-060",True,http://www.leonifotografia.com.br/,5.0,
Estúdio do Bispo,,,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 468 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://www.jorgebispo.com.br/,5.0,
Fotógrafa Tai Theodoro - Eventos e Ensaios,21) 99706-6677,21) 99706-6677,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Botafogo,"R. Voluntários da Pátria, 329 - Botafogo, Rio de Janeiro - RJ, 22270-003",False,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,5.0,
Viviane Leite Fotografia | Ensaio Fotográfico Gestante | Fotografia Gestante Praia | Book Fotográfico Gestante | Zona Sul RJ,21) 97989-7639,"https://api.whatsapp.com/send?phone=5521979897639&text=Oi,%20encontrei%20a%20Viviane%20Leite%20Fotografia%20no%20Google%20e%20quero%20mais%20informa%C3%A7%C3%B5es!",https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Andaraí,"R. Ernesto de Souza, 39 - Andaraí, Rio de Janeiro - RJ, 20510-360",True,https://links.ivaldojunior.com.br/Viviane172,5.0,
Estúdio Pluz - Estúdio Fotográfico Profissional,21) 98305-7717,21) 98305-7717,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 444 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,,,
Jardim Botânico do Rio de Janeiro,21) 3874-1808,,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 1008 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",True,http://www.gov.br/jbrj,4.7,
Moonlight Arts fotografia,,,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Parada de Lucas,"R. Cordovil, 1300 - Parada de Lucas, Rio de Janeiro - RJ, 21250-450",False,,,
Possato Photography Studio,21) 98135-7592,21) 98135-7592,https://www.instagram.com/taitheodorofoto?igsh=d3hyNzFmcGcxbXhu,,fotógrafo,"Jardim Botânico - Rio de Janeiro, RJ",Itanhangá,"R. Floresta Imperial, 90 - Itanhangá, Rio de Janeiro - RJ, 22753-020",True,http://www.possato.com/,5.0,
JARDIM BOTÂNICO EDUCAÇÃO INFANTIL,21) 98462-6891,21) 98462-6891,https://www.instagram.com/alicefelzenszwalb,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Visc. da Graça, 85 - Jardim Botânico, Rio de Janeiro - RJ, 22461-010",True,http://www.jardimbotanicoed.com.br/,5.0,
Colégio Estadual Ignácio Azevedo do Amaral - CEIAA,21) 2334-6761,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 563 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050",True,https://ceignacioaamaral.wixsite.com/ceiaa,,
Escola Quintal da Lagoa,21) 99320-1930,21) 99320-1930,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Av. Lineu de Paula Machado, 1000 - Jardim Botânico, Rio de Janeiro - RJ, 22470-040",True,https://www.swissinternationalschool.com.br/,5.0,
Escola Municipal Shakespeare,21) 2294-6149,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 563 - Jardim Botânico, Rio de Janeiro - RJ, 22470-004",True,http://escolamunicipalshakespeare1.blogspot.com.br/,,
Jardim Montessori,21) 2148-0721,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Abade Ramos, 94 - Jardim Botânico, Rio de Janeiro - RJ, 22461-090",True,http://www.jmontessori.com.br/,,
Espaço de Desenvolvimento Infantil Júlia Kubitschek,21) 2294-7174,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, 1235 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",True,http://www.rio.rj.gov.br/,4.2,
Escola Municipal Capistrano de Abreu,21) 2512-5553,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, 984 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",False,,,
Tabladinho,21) 2239-9085,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Av. Lineu de Paula Machado, 795 - Jardim Botânico, Rio de Janeiro - RJ, 22470-040",True,http://www.tabladinho.com.br/,5.0,
Colégio Divina Providência,21) 98293-0125,21) 98293-0125,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 274 - Jardim Botânico, Rio de Janeiro - RJ, 22460-010",True,https://www.colegiodivinaprovidencia.com.br/,,
Escola de Artes Visuais do Parque Lage,21) 2216-8505,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 414 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://www.eavparquelage.rj.gov.br/,4.6,
Escola Petit Comitê,21) 2286-2822,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Batista da Costa, 16 - Jardim Botânico, Rio de Janeiro - RJ, 22470-120",True,http://escolapetitcomite.com.br/,5.0,
CE Manuel Bandeira,21) 2334-6764,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, Nº 1004 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",False,,,
CEL Intercultural School,21) 3205-9200,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 537 - Jardim Botânico, Rio de Janeiro - RJ, 22460-011",True,https://cel.com.br/,,
Parquinho Jardim Botânico,,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",RJ,"Jardim Botânico, Rio de Janeiro - RJ, 22470-180",False,,4.7,
Atchim Creche Escola,21) 2539-0046,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Lagoa,"R. Prof. Saldanha, 150 - Lagoa, Rio de Janeiro - RJ, 22461-220",False,https://www.instagram.com/crecheatchim,5.0,
Escola Casa Maternal Mello Mattos,21) 98390-0217,21) 98390-0217,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Faro, 80 - Jardim Botânico, Rio de Janeiro - RJ, 22461-020",False,,,
Rio Learning Studio,21) 99508-1827,21) 99508-1827,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Araucária, 19 - Jardim Botânico, Rio de Janeiro - RJ, 22461-160",True,https://www.riolearningstudio.com.br/,5.0,
Escola Nacional de Botânica Tropical - ENBT,21) 3875-6201,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, 2040 - Jardim Botânico, Rio de Janeiro - RJ, 22460-036",True,https://www.gov.br/jbrj/pt-br/assuntos/educacao/escola-nacional-de-botanica-tropical,4.5,
Escola Especial Municipal Marly Fróes Peixoto,21) 2294-5495,,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, 1004 - Jardim Botânico, Rio de Janeiro - RJ, 22460-036",False,,,
Espaço Pomar,21) 98301-4739,21) 98301-4739,https://www.instagram.com/crecheatchim,,escola,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Corcovado, 17 - Jardim Botânico, Rio de Janeiro - RJ, 22460-050",False,,4.9,
Vida Livre,,,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Caminhoá, 11 - Jardim Botânico, Rio de Janeiro - RJ, 22460-230",False,,4.9,
Escola Nacional de Botânica Tropical - ENBT,21) 3875-6201,,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, 2040 - Jardim Botânico, Rio de Janeiro - RJ, 22460-036",True,https://www.gov.br/jbrj/pt-br/assuntos/educacao/escola-nacional-de-botanica-tropical,4.5,
Senac Copacabana,21) 2018-9020,https://api.whatsapp.com/send/?phone=5521992207182&text=Ol%C3%A1!+Vi+o+site+de+voc%C3%AAs+no+Google+e+gostaria+de+ter+mais+informa%C3%A7%C3%B5es+sobre+cursos.&type=phone_number&app_absent=0,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Copacabana,"Rua Pompeu Loureiro, 45 - Copacabana, Rio de Janeiro - RJ, 22021-001",True,https://www.rj.senac.br/unidades/senac-copacabana,4.5,
Filosofia & Arte Cursos Livres,22) 99993-1047,22) 99993-1047,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Copacabana,"Rua Leopoldo Miguez, 107 - Copacabana, Rio de Janeiro - RJ, 22060-020",True,http://www.filosofiaearte.com.br/,5.0,
Instituto Rogerio Steinberg (IRS),21) 2239-0448,,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 116 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://www.irs.org.br/,4.7,
Associação de Amigos do Jardim Botânico,21) 2239-9742,,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Jardim Botânico, Casa 6, 1008 - Jardim Botânico, Rio de Janeiro - RJ, 22470-180",True,http://www.amigosjb.org.br/,4.9,
Instituto de Pesquisas Jardim Botânico do RJ,21) 3874-1214,,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Pacheco Leão, 915 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",True,https://www.gov.br/jbrj/pt-br,4.6,
Voltz Parkour,21) 99544-3422,21) 99544-3422,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Lopes Quintas, 274 - Jardim Botânico, Rio de Janeiro - RJ, 22460-012",True,http://voltzparkour.com/,4.6,
Jardim Botânico do Rio de Janeiro,21) 3874-1808,,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 1008 - Jardim Botânico, Rio de Janeiro - RJ, 22460-030",True,http://www.gov.br/jbrj,4.7,
Jardim Sensorial,21) 2239-9742,,,,curso livre,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 1008 - Casa 6 - Jardim Botânico, Rio de Janeiro - RJ, 22470-180",False,,4.9,
Espaço Médico Jardim Botânico,21) 96575-3434,5521972334820,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 700 - Sala 214 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,https://espacomedicojb.com.br/,4.9,
INTER LIFE RJ,21) 2507-6855,,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Centro,"ED. SÉCULO FRONTIN CENTRO-RJ - Av. Rio Branco, N° 181 - SALA 1.404 - Centro, Rio de Janeiro - RJ, 20040-918",True,https://www.interlife.com.br/,3.3,
Clínica Jardim Botânico,21) 3117-1691,,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 657 - sl 518 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050",True,https://www.clinicajardimbotanico.com.br/,3.0,
"Clínica Felippe Mattoso Jardim Botânico: Laboratório, Exames, Rio de Janeiro",21) 2266-8989,,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 152 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,https://www.fmattoso.com.br/unidades/jd-botanico,3.9,
"Dr Lucas Brandão - Clínica Médica & Geriatria - Zona Sul, Jardim Botânico, Rio de Janeiro - RJ",21) 96753-6070,5521997519980,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"Rua Conde Afonso Celso, 103 - Jardim Botânico, Rio de Janeiro - RJ, 22461-060",True,http://drlucasbrandao.com.br/,5.0,
Lach - Laboratório e Clínica,21) 2549-8141,https://bit.ly/lachwhatsapp,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 512 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://www.lach.com.br/,4.1,
CLINICA LUIZ FELIPPE MATTOSO JD BOTANICO,,,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 152 - Jardim Botânico, Rio de Janeiro - RJ, 22470-210",False,,3.4,
Clínica Lunna,21) 97215-4787,21) 97215-4787,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 600 - Jardim Botânico, Rio de Janeiro - RJ, 22461-002",True,https://clinicalunna.com.br/,5.0,
Ultrassonografia Jardim Botânico,21) 96677-8406,21) 96677-8406,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 700 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,http://www.ultrassonografiajardimbotanico.com/,5.0,
Clínica de Olhos Jardim Botânico,21) 2294-7707,,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 635 - Jardim Botânico, Rio de Janeiro - RJ, 22470-050",False,,5.0,
Dr.Ronald de Sá Pereira Clínica Médica,21) 2274-5642,5521972334820,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 700 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",False,,5.0,
Dr. João Victor Bohn Alves,21) 99936-7205,21) 99936-7205,https://www.instagram.com/amar_clinica_alergista,,clínica médica,"Jardim Botânico - Rio de Janeiro, RJ",Jardim Botânico,"R. Jardim Botânico, 657 - 215-216 - Jardim Botânico, Rio de Janeiro - RJ, 22461-000",True,https://www.joaobohnalves.com/,5.0,
